ntd_id,agency,reporter_type,organization_type,city,state,report_year,agency_voms,uace_code,uza_name,primary_uza_area_sq_miles,primary_uza_population,service_area_sq_miles,service_area_population,actual_vehicle_passenger_car_miles,actual_vehicle_passenger_car_revenue_miles,actual_vehicle_passenger_car_deadhead_miles,scheduled_vehicle_passenger_car_revenue_miles,actual_vehicle_passenger_car_hours,actual_vehicle_passenger_car_revenue_hours,actual_vehicle_passenger_car_deadhead_hours,charter_service_hours,school_bus_hours,trains_in_operation,train_miles,train_revenue_miles,train_deadhead_miles,train_hours,train_revenue_hours,train_deadhead_hours,unlinked_passenger_trips_upt,ada_upt,sponsored_service_upt,passenger_miles_traveled,directional_route_miles
50354,"City of Huntingburg, dba: Huntingburg Transit System",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Huntingburg,IN,2023,3.0,,,0.0,,,,0.0,26841.0,0.0,0.0,0.0,2569.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,12096.0,,0.0,0.0,0.0
50354,"City of Huntingburg, dba: Huntingburg Transit System",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Huntingburg,IN,2024,3.0,,,0.0,,,,,28377.0,,,,3044.0,,,,,,,,,,,12990.0,,0.0,,
50145,City of Kokomo,Full Reporter,"City, County or Local Government Unit or Department of Transportation",Kokomo,IN,2022,31.0,45694.0,"Kokomo, IN",32.5,62576.0,80.0,59604.0,586765.0,531433.0,55332.0,160107.0,48521.0,40807.0,7714.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,259356.0,61977.0,0.0,1068006.0,0.0
50145,City of Kokomo,Full Reporter,"City, County or Local Government Unit or Department of Transportation",Kokomo,IN,2023,31.0,45694.0,"Kokomo, IN",32.5,62576.0,80.0,62576.0,568356.0,514478.0,53878.0,159464.0,46051.0,38731.0,7320.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,298086.0,75139.0,0.0,1263538.0,0.0
50145,City of Kokomo,Full Reporter,"City, County or Local Government Unit or Department of Transportation",Kokomo,IN,2024,30.0,45694.0,"Kokomo, IN",32.5,62576.0,80.0,62576.0,553644.0,501668.0,51976.0,168979.0,46418.0,38973.0,7445.0,,,,,,,,,,348230.0,68780.0,,1450019.0,
50162,"City of La Porte, Indiana, dba: TransPorte",Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",La Porte,IN,2022,5.0,56656.0,"Michigan City--La Porte, IN--MI",49.16,71367.0,13.0,21692.0,0.0,116999.0,0.0,0.0,0.0,11577.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,39667.0,,0.0,0.0,0.0
50162,"City of La Porte, Indiana, dba: TransPorte",Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",La Porte,IN,2023,5.0,56656.0,"Michigan City--La Porte, IN--MI",49.16,71367.0,13.0,21692.0,0.0,126349.0,0.0,0.0,0.0,11974.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,43834.0,,0.0,0.0,0.0
50162,"City of La Porte, Indiana, dba: TransPorte",Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",La Porte,IN,2024,4.0,56656.0,"Michigan City--La Porte, IN--MI",49.16,71367.0,13.0,22510.0,,97616.0,,,,8673.0,,,,,,,,,,,30641.0,,0.0,,
50485,"City of Marion , dba: Marion Transit System",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Marion,IN,2022,7.0,,,,,,,0.0,185607.0,0.0,0.0,0.0,14374.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,115459.0,,0.0,0.0,0.0
50485,"City of Marion , dba: Marion Transit System",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Marion,IN,2023,7.0,,,0.0,,,,0.0,192871.0,0.0,0.0,0.0,16034.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,132997.0,,0.0,0.0,0.0
50485,"City of Marion , dba: Marion Transit System",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Marion,IN,2024,7.0,,,0.0,,,,,188143.0,,,,15266.0,,,,,,,,,,,135359.0,,0.0,,
50098,"City of Michigan , dba: Michigan City Transit",Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Michigan City,IN,2022,8.0,56656.0,"Michigan City--La Porte, IN--MI",49.16,71367.0,20.0,31479.0,0.0,215256.0,0.0,0.0,0.0,15147.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,106842.0,,0.0,0.0,0.0
50098,"City of Michigan , dba: Michigan City Transit",Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Michigan City,IN,2023,6.0,56656.0,"Michigan City--La Porte, IN--MI",49.16,71367.0,20.0,32075.0,0.0,218635.0,0.0,0.0,0.0,15429.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,124663.0,,0.0,0.0,0.0
50098,"City of Michigan , dba: Michigan City Transit",Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Michigan City,IN,2024,7.0,56656.0,"Michigan City--La Porte, IN--MI",49.16,71367.0,20.0,32075.0,,242176.0,,,,16386.0,,,,,,,,,,,124217.0,,0.0,,
50358,"City of New Castle, dba: New Castle Transit",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",New Castle,IN,2022,4.0,,,,,,,0.0,38981.0,0.0,0.0,0.0,7170.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,32285.0,,0.0,0.0,0.0
50358,"City of New Castle, dba: New Castle Transit",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",New Castle,IN,2023,4.0,,,0.0,,,,0.0,47025.0,0.0,0.0,0.0,7410.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,29708.0,,0.0,0.0,0.0
50249,"City of Richmond, dba: RoseView Transit",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Richmond,IN,2022,9.0,,,,,,,0.0,221374.0,0.0,0.0,0.0,17403.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,142858.0,,0.0,0.0,0.0
50249,"City of Richmond, dba: RoseView Transit",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Richmond,IN,2023,9.0,,,0.0,,,,0.0,227705.0,0.0,0.0,0.0,17943.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,129702.0,,0.0,0.0,0.0
50249,"City of Richmond, dba: RoseView Transit",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Richmond,IN,2024,8.0,,,0.0,,,,,223770.0,,,,17564.0,,,,,,,,,,,128263.0,,0.0,,
50501,"City of Seymour, dba: Seymour Public Transit",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Seymour,IN,2022,3.0,,,,,,,0.0,85179.0,0.0,0.0,0.0,7336.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,29766.0,,0.0,0.0,0.0
50501,"City of Seymour, dba: Seymour Public Transit",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Seymour,IN,2023,4.0,,,0.0,,,,0.0,94788.0,0.0,0.0,0.0,8514.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,31231.0,,0.0,0.0,0.0
50501,"City of Seymour, dba: Seymour Public Transit",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Seymour,IN,2024,5.0,,,0.0,,,,,113361.0,,,,10053.0,,,,,,,,,,,37449.0,,0.0,,
50053,"City of Terre Haute , dba: Terre Haute Transit Utility",Full Reporter,"City, County or Local Government Unit or Department of Transportation",Terre Haute,IN,2022,10.0,87139.0,"Terre Haute, IN",46.83,79862.0,18.0,59614.0,433791.0,421826.0,11965.0,417048.0,36270.0,33986.0,2284.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,131633.0,11130.0,0.0,180372.0,0.0
50053,"City of Terre Haute , dba: Terre Haute Transit Utility",Full Reporter,"City, County or Local Government Unit or Department of Transportation",Terre Haute,IN,2023,10.0,87139.0,"Terre Haute, IN",46.83,79862.0,18.0,59614.0,455956.0,443375.0,12581.0,428308.0,37397.0,33329.0,4068.0,,,0.0,0.0,0.0,,0.0,0.0,,145758.0,13130.0,0.0,197093.0,0.0
50053,"City of Terre Haute , dba: Terre Haute Transit Utility",Full Reporter,"City, County or Local Government Unit or Department of Transportation",Terre Haute,IN,2024,10.0,87139.0,"Terre Haute, IN",46.83,79862.0,18.0,59614.0,449892.0,436169.0,13723.0,404626.0,37629.0,33983.0,3646.0,,,,,,,,,,144878.0,15730.0,,200916.0,
50183,"City of Valparaiso, dba: Valpo",Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Valparaiso,IN,2022,13.0,90095.0,"Valparaiso--Shorewood Forest, IN",33.64,51867.0,16.0,34151.0,0.0,323090.0,0.0,0.0,0.0,19818.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,106619.0,,,0.0,0.0
50183,"City of Valparaiso, dba: Valpo Transit",Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Valparaiso,IN,2023,12.0,90095.0,"Valparaiso--Shorewood Forest, IN",33.64,51867.0,16.0,34151.0,0.0,350666.0,0.0,0.0,0.0,19849.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,128076.0,,,0.0,0.0
50183,"City of Valparaiso, dba: Valpo Transit",Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Valparaiso,IN,2024,9.0,90095.0,"Valparaiso--Shorewood Forest, IN",33.64,51867.0,16.0,34627.0,,309999.0,,,,17253.0,,,,,,,,,,,123692.0,,,,
50302,"City of Washington, dba: Washington Transit System",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Washington,IN,2022,1.0,,,,,,,0.0,26110.0,0.0,0.0,0.0,2196.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,11979.0,,,0.0,0.0
50302,"City of Washington, dba: Washington Transit System",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Washington,IN,2023,1.0,,,0.0,,,,0.0,26435.0,0.0,0.0,0.0,2263.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,12884.0,,,0.0,0.0
50302,"City of Washington, dba: Washington Transit System",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Washington,IN,2024,1.0,,,0.0,,,,,26913.0,,,,2237.0,,,,,,,,,,,14142.0,,,,
50330,"DeKalb County Council on Aging , dba: Dekalb Area Rural Transit",Rural Reporter,Private-Non-Profit Corporation,Auburn,IN,2022,7.0,,,,,,,0.0,158656.0,0.0,0.0,0.0,10622.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,18119.0,,0.0,0.0,0.0
50330,"DeKalb County Council on Aging , dba: Dekalb Area Rural Transit",Rural Reporter,Private-Non-Profit Corporation,Auburn,IN,2023,7.0,,,0.0,,,,0.0,173793.0,0.0,0.0,0.0,11063.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,17024.0,,0.0,0.0,0.0
50330,"DeKalb County Council on Aging , dba: Dekalb Area Rural Transit",Rural Reporter,Private-Non-Profit Corporation,Auburn,IN,2024,7.0,,,0.0,,,,,159141.0,,,,9223.0,,,,,,,,,,,16254.0,,0.0,,
50399,"Fayette County Council Agency on Aging and Aged, dba: Fayette County Public Transit",Rural Reporter,Area Agency on Aging,Connersville,IN,2022,9.0,,,,,,,0.0,181323.0,0.0,0.0,0.0,15061.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,27625.0,,0.0,0.0,0.0
50399,"Fayette County Senior Center, dba: Fayette County Public Transit",Rural Reporter,Area Agency on Aging,Connersville,IN,2023,9.0,,,0.0,,,,0.0,168603.0,0.0,0.0,0.0,15132.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,33145.0,,0.0,0.0,0.0
50399,"Fayette County Senior Center, dba: Fayette County Public Transit",Rural Reporter,Area Agency on Aging,Connersville,IN,2024,9.0,,,0.0,,,,,168632.0,,,,14011.0,,,,,,,,,,,26486.0,,0.0,,
50044,Fort Wayne Public Transportation Corporation,Full Reporter,Independent Public Agency or Authority of Transit Service,Fort Wayne,IN,2022,40.0,31087.0,"Fort Wayne, IN",163.6,335934.0,123.0,279469.0,1842150.0,1721581.0,120569.0,1358339.0,134240.0,124667.0,9573.0,,,0.0,0.0,0.0,,0.0,0.0,,1328482.0,58916.0,,4874421.0,0.0
50044,"Fort Wayne Public Transportation Corporation, dba: Citilink",Full Reporter,Independent Public Agency or Authority of Transit Service,Fort Wayne,IN,2023,40.0,31087.0,"Fort Wayne, IN",163.6,335934.0,123.0,279469.0,1937455.0,1713735.0,223720.0,1387428.0,139156.0,120555.0,18601.0,,,0.0,0.0,0.0,,0.0,0.0,,1561932.0,61964.0,,6664742.0,0.0
50044,"Fort Wayne Public Transportation Corporation, dba: Citilink",Full Reporter,Independent Public Agency or Authority of Transit Service,Fort Wayne,IN,2024,40.0,31087.0,"Fort Wayne, IN",163.6,335934.0,123.0,279469.0,2010643.0,1796798.0,213845.0,1417911.0,147506.0,127477.0,20029.0,,,,,,,,,,1613446.0,70022.0,,6924750.0,
50276,"Four Rivers Resource Services, dba: Ride Solution",Rural Reporter,Private-Non-Profit Corporation,Loogootee,IN,2022,48.0,,,,,,,0.0,1126186.0,0.0,0.0,0.0,70244.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,116170.0,,0.0,0.0,0.0
50276,"Four Rivers Resource Services, dba: Ride Solution",Rural Reporter,Private-Non-Profit Corporation,Loogootee,IN,2023,48.0,,,0.0,,,,0.0,1126726.0,0.0,0.0,0.0,68807.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,116437.0,,0.0,0.0,0.0
50276,"Four Rivers Resource Services, dba: Ride Solution",Rural Reporter,Private-Non-Profit Corporation,Loogootee,IN,2024,51.0,,,0.0,,,,,1028563.0,,,,74089.0,,,,,,,,,,,117914.0,,0.0,,
50483,"Franklin County Senior Services , dba: Franklin County Public Transit",Rural Reporter,Private-Non-Profit Corporation,Brookville,IN,2022,7.0,,,,,,,0.0,96898.0,0.0,0.0,0.0,8458.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,18535.0,,0.0,0.0,0.0
50483,"Franklin County Senior Services , dba: Franklin County Public Transit",Rural Reporter,Private-Non-Profit Corporation,Brookville,IN,2023,7.0,,,0.0,,,,0.0,165717.0,0.0,0.0,0.0,6641.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,21523.0,,0.0,0.0,0.0
50483,"Franklin County Senior Services , dba: Franklin County Public Transit",Rural Reporter,Private-Non-Profit Corporation,Brookville,IN,2024,7.0,,,0.0,,,,,182714.0,,,,5855.0,,,,,,,,,,,20068.0,,0.0,,
50484,"Fulton County Council on Aging , dba: Fulton County Public Transit",Rural Reporter,Private-Non-Profit Corporation,Rochester,IN,2022,8.0,,,,,,,0.0,140568.0,0.0,0.0,0.0,12032.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,24249.0,,0.0,0.0,0.0
50484,"Fulton County Council on Aging , dba: Fulton County TRANSPO",Rural Reporter,Private-Non-Profit Corporation,Rochester,IN,2023,8.0,,,0.0,,,,0.0,154082.0,0.0,0.0,0.0,12457.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,25288.0,,0.0,0.0,0.0
50484,"Fulton County Council on Aging , dba: Fulton County TRANSPO",Rural Reporter,Private-Non-Profit Corporation,Rochester,IN,2024,8.0,,,0.0,,,,,145149.0,,,,10998.0,,,,,,,,,,,20068.0,,0.0,,
50045,Gary Public Transportation Corporation,Full Reporter,Independent Public Agency or Authority of Transit Service,Gary,IN,2022,22.0,16264.0,"Chicago, IL--IN",2337.89,8671746.0,38.0,102746.0,900754.0,863687.0,37067.0,872368.0,66285.0,63525.0,2760.0,,,0.0,0.0,0.0,,0.0,0.0,,384357.0,13101.0,0.0,538883.0,0.0
50045,Gary Public Transportation Corporation,Full Reporter,Independent Public Agency or Authority of Transit Service,Gary,IN,2023,20.0,16264.0,"Chicago, IL--IN",2337.89,8671746.0,38.0,102746.0,887923.0,887025.0,898.0,807717.0,68971.0,67527.0,1444.0,,,0.0,0.0,0.0,,0.0,0.0,,460489.0,13360.0,,944846.0,0.0
50045,Gary Public Transportation Corporation,Full Reporter,Independent Public Agency or Authority of Transit Service,Gary,IN,2024,20.0,16264.0,"Chicago, IL--IN",2337.89,8671746.0,38.0,102746.0,981719.0,974384.0,7335.0,901230.0,71111.0,70236.0,875.0,0.0,0.0,,,,,,,,465377.0,12665.0,,951144.0,
50051,"Greater Lafayette Public Transportation Corporation, dba: CityBus",Full Reporter,Independent Public Agency or Authority of Transit Service,Lafayette,IN,2022,55.0,46018.0,"Lafayette, IN",68.74,157100.0,74.0,134333.0,1919629.0,1818406.0,101223.0,1744055.0,151737.0,143514.0,8223.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,3620148.0,30396.0,0.0,9670226.0,0.0
50051,"Greater Lafayette Public Transportation Corporation, dba: CityBus",Full Reporter,Independent Public Agency or Authority of Transit Service,Lafayette,IN,2023,52.0,46018.0,"Lafayette, IN",68.74,157100.0,74.0,134333.0,1947536.0,1863362.0,84174.0,1750756.0,157432.0,149238.0,8194.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,4447311.0,36044.0,0.0,10619883.0,0.0
50051,"Greater Lafayette Public Transportation Corporation, dba: CityBus",Full Reporter,Independent Public Agency or Authority of Transit Service,Lafayette,IN,2024,53.0,46018.0,"Lafayette, IN",68.74,157100.0,74.0,134333.0,1907538.0,1828750.0,78788.0,1731473.0,150922.0,144817.0,6105.0,0.0,0.0,,,,,,,,4489941.0,36033.0,0.0,11973156.0,
50525,Hamilton County,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Noblesville,IN,2022,15.0,41212.0,"Indianapolis, IN",722.55,1699881.0,402.0,356650.0,0.0,228133.0,0.0,0.0,0.0,16461.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,30416.0,,0.0,0.0,0.0
50351,"Hamilton County Express Public Transit, dba: Hamilton County Express",Reduced Reporter,Private-Non-Profit Corporation,Noblesville,IN,2022,15.0,41212.0,"Indianapolis, IN",722.55,1699881.0,402.0,356650.0,0.0,162894.0,0.0,0.0,0.0,11854.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,21494.0,,0.0,0.0,0.0
50525,"Hamilton County, dba: Hamilton County Express",Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Noblesville,IN,2023,15.0,41212.0,"Indianapolis, IN",722.55,1699881.0,402.0,356650.0,0.0,482612.0,0.0,0.0,0.0,30717.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,62514.0,,0.0,0.0,0.0
50525,"Hamilton County, dba: Hamilton County Express",Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Noblesville,IN,2024,17.0,41212.0,"Indianapolis, IN",722.55,1699881.0,402.0,356650.0,,539267.0,,,,35150.0,,,,,,,,,,,67583.0,,0.0,,
50201,Hancock Area Rural Transit,Reduced Reporter,Private-Non-Profit Corporation,Greenfield,IN,2022,10.0,41212.0,"Indianapolis, IN",722.55,1699881.0,304.0,78168.0,0.0,149059.0,0.0,0.0,0.0,11242.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,14693.0,,954.0,0.0,0.0
50201,"Hancock County Senior Services, dba: RIDE Hancock",Reduced Reporter,Private-Non-Profit Corporation,Greenfield,IN,2023,11.0,41212.0,"Indianapolis, IN",722.55,1699881.0,304.0,78168.0,0.0,174056.0,0.0,0.0,0.0,12218.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,16835.0,,784.0,0.0,0.0
50201,"Hancock County Senior Services, dba: RIDE Hancock",Reduced Reporter,Private-Non-Profit Corporation,Greenfield,IN,2024,11.0,41212.0,"Indianapolis, IN",722.55,1699881.0,304.0,78168.0,,158232.0,,,,12394.0,,,,,,,,,,,17640.0,,485.0,,
50342,"Hendricks County Sycamore Services, dba: LINK Hendricks County; Morgan County CONNECT",Full Reporter,Private-Non-Profit Corporation,Danville,IN,2023,26.0,41212.0,"Indianapolis, IN",722.55,1699881.0,818.0,233398.0,562528.0,424077.0,138451.0,0.0,33143.0,26183.0,6960.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,46443.0,0.0,0.0,350706.0,0.0
50342,"Hendricks County Sycamore Services, dba: LINK Hendricks County; Morgan County CONNECT",Full Reporter,Private-Non-Profit Corporation,Danville,IN,2024,39.0,41212.0,"Indianapolis, IN",722.55,1699881.0,818.0,233398.0,578697.0,449253.0,129444.0,,33209.0,26737.0,6472.0,,,,,,,,,,52227.0,,,435896.0,
50361,"Huntington County Council on Aging , dba: Huntington Area Transportation",Rural Reporter,Private-Non-Profit Corporation,Huntington,IN,2023,15.0,,,0.0,,,,0.0,276371.0,0.0,0.0,0.0,21765.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,30204.0,,0.0,0.0,0.0
50361,"Huntington County Council on Aging , dba: Huntington Area Transportation",Rural Reporter,Private-Non-Profit Corporation,Huntington,IN,2024,14.0,,,0.0,,,,,266870.0,,,,22181.0,,,,,,,,,,,32786.0,,0.0,,
50361,"Huntington County Council on Aging , dba: Huntington Area Transportation Service",Rural Reporter,Private-Non-Profit Corporation,Huntington,IN,2022,15.0,,,,,,,0.0,255224.0,0.0,0.0,0.0,21081.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,32248.0,,0.0,0.0,0.0
50050,Indianapolis and Marion County Public Transportation,Full Reporter,Independent Public Agency or Authority of Transit Service,Indianapolis,IN,2022,159.0,41212.0,"Indianapolis, IN",722.55,1699881.0,396.0,969466.0,10425437.0,9454768.0,970669.0,7994941.0,709476.0,666606.0,42870.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,5751302.0,149143.0,,26213273.0,26.1
50050,"Indianapolis and Marion County Public Transportation, dba: IndyGo",Full Reporter,Independent Public Agency or Authority of Transit Service,Indianapolis,IN,2023,194.0,41212.0,"Indianapolis, IN",722.55,1699881.0,396.0,969466.0,10051325.0,9305693.0,1044352.0,7886966.0,693809.0,662119.0,46980.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,6888880.0,158523.0,0.0,35204901.0,26.09
50050,"Indianapolis and Marion County Public Transportation, dba: IndyGo",Full Reporter,Independent Public Agency or Authority of Transit Service,Indianapolis,IN,2024,220.0,41212.0,"Indianapolis, IN",722.55,1699881.0,396.0,969466.0,10346781.0,9711062.0,977817.0,8111964.0,725664.0,694595.0,48964.0,0.0,0.0,,,,,,,,7133338.0,169074.0,0.0,36005392.0,47.03
55310,Kankakee-Iroquois Regional Planning Commission,Rural Reporter,"MPO, COG or Other Planning Agency",Monon,IN,2022,18.0,,,,,,,0.0,292080.0,0.0,0.0,0.0,16470.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,31238.0,,0.0,0.0,0.0
55310,"Kankakee-Iroquois Regional Planning Commission, dba: Arrowhead County Public Transportation",Rural Reporter,"MPO, COG or Other Planning Agency",Monon,IN,2023,18.0,,,0.0,,,,0.0,295617.0,0.0,0.0,0.0,14810.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,30883.0,,0.0,0.0,0.0
55310,"Kankakee-Iroquois Regional Planning Commission, dba: Arrowhead County Public Transportation",Rural Reporter,"MPO, COG or Other Planning Agency",Monon,IN,2024,18.0,,,0.0,,,,,279972.0,,,,14572.0,,,,,,,,,,,28589.0,,0.0,,
50342,"LINK Hendricks County, dba: Hendricks and Morgan County Connect",Full Reporter,Private-Non-Profit Corporation,Danville,IN,2022,23.0,41212.0,"Indianapolis, IN",722.55,1699881.0,818.0,233398.0,510914.0,336402.0,174512.0,0.0,28852.0,21892.0,6960.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,38797.0,,,276836.0,0.0
50305,"LaGrange County Council on Aging , dba: LaGrange County Area Transit",Rural Reporter,Private-Non-Profit Corporation,Lagrange,IN,2022,9.0,,,,,,,0.0,337922.0,0.0,0.0,0.0,15773.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,35466.0,,0.0,0.0,0.0
50305,"LaGrange County Council on Aging , dba: LaGrange County Area Transit",Rural Reporter,Private-Non-Profit Corporation,Lagrange,IN,2023,9.0,,,0.0,,,,0.0,327912.0,0.0,0.0,0.0,15028.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,33409.0,,0.0,0.0,0.0
50305,"LaGrange County Council on Aging , dba: LaGrange County Area Transit",Rural Reporter,Private-Non-Profit Corporation,Lagrange,IN,2024,8.0,,,0.0,,,,,361914.0,,,,18194.0,,,,,,,,,,,35832.0,,0.0,,
50307,"LifeStream Services , dba: The New Interurban",Rural Reporter,Private-Non-Profit Corporation,Yorktown,IN,2022,14.0,,,,,,,0.0,265164.0,0.0,0.0,0.0,17282.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,31434.0,,0.0,0.0,0.0
50307,"LifeStream Services , dba: The New Interurban",Rural Reporter,Area Agency on Aging,Yorktown,IN,2023,14.0,,,0.0,,,,0.0,271937.0,0.0,0.0,0.0,23240.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,33196.0,,0.0,0.0,0.0
50307,"LifeStream Services , dba: The New Interurban",Rural Reporter,Area Agency on Aging,Yorktown,IN,2024,14.0,,,0.0,,,,,258316.0,,,,26482.0,,,,,,,,,,,33156.0,,0.0,,
50324,"LifeTime Resources , dba: Catch-a-Ride",Rural Reporter,Private-Non-Profit Corporation,Dillsboro,IN,2022,20.0,,,,,,,0.0,407396.0,0.0,0.0,0.0,26537.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,40372.0,,0.0,0.0,0.0
50324,"LifeTime Resources , dba: Catch-a-Ride",Rural Reporter,Area Agency on Aging,Dillsboro,IN,2023,20.0,,,0.0,,,,0.0,452450.0,0.0,0.0,0.0,29021.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,44568.0,,0.0,0.0,0.0
